asin,nombre_avis,prix,page,note,url,titre
B09CDWPKPG,1,"£4,162.36",125,5.0,https://www.amazon.co.uk/Lenovo-ThinkPad-20YQ003KUS-Touchscreen-Workstation/dp/B09CDWPKPG/ref=sr_1_2987?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2987,"Lenovo ThinkPad P15 Gen 2 20YQ003KUS 15.6"" Touchscreen Mobile Workstation - 4K UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 1 TB SSD - Black"
B09CCML9XQ,3,"£1,621.76",125,4.1,https://www.amazon.co.uk/Dell-Latitude-7000-7650-Notebook/dp/B09CCML9XQ/ref=sr_1_2988?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2988,"Dell Latitude 7000 7650 16"" Notebook - Full HD Plus - Intel Core Ultra 5 135U - 16 GB - 256 GB SSD - Ano Titan Gray BB Dull"
B09CBWFMTJ,9,£639.03,125,4.8,https://www.amazon.co.uk/Lenovo-IdeaPad-i5-1135G7-Fingerprint-Accessories/dp/B09CBWFMTJ/ref=sr_1_2989?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2989,"Lenovo IdeaPad 5i 14"" FHD Laptop | Intel Core i5-1235U | Intel Iris Xe Graphics | 8GB RAM 512GB SSD | 1080p Webcam | Backlit KB | Fingerprint | w/Mouse Pad"
B09C1F6MVT,1,"£1,021.78",125,5.0,https://www.amazon.co.uk/Lenovo-Yoga-Touch-Screen-Laptop/dp/B09C1F6MVT/ref=sr_1_2991?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2991,"Lenovo Yoga 6 13 2-in-1 13.3"" Touch Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB SSD - Abyss Blue with Fabric Cover"
B09BQW1W38,9,£968.67,125,2.8,https://www.amazon.co.uk/Lenovo-Touchscreen-Computer-Quard-Core-Fingerprint/dp/B09BQW1W38/ref=sr_1_2994?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2994,"Lenovo IdeaPad 5 15 15.6"" FHD Touchscreen Laptop Computer, Intel Quard-Core i7 1165G7 up to 4.7GHz, 12GB DDR4 RAM, 512GB PCIe SSD, WiFi 6, Backlit Keyboard, Fingerprint Reader, Abyss Blue, Windows 10"
B09BMHSMBF,51,£917.73,125,3.7,https://www.amazon.co.uk/Lenovo-IdeaPad-Laptop-LED-Backlit-Anti-Glare/dp/B09BMHSMBF/ref=sr_1_2999?dib=eyJ2IjoiMSJ9.nww38wcW8NEgVwONeZmoDim3E9jJpAc88jIrKOdhEmkgV8N-Je_idf8WAGZL_svzwpT0gAjz5efKTP4rc3aNQtBl6-UsNUUlwOr8Pdrq7XcZJy6GsJn_AQBRgzOZ9CFqVDjtSNICtggVoNw3e6OhSg3BQp_aQapHIkj8bEL271Ekzj63tmahi_T4M14O-NfvDufkVllfU-dovfMqdynxXab5WjPy10R9amkVYN2POjDWLSvT8jQfz8VBxdQ2RrXbDCz6X0Uv_y9G2rG72iZ4BWSFgb2wXkFRsIcLvkblchs.2kL9DQd5BDBprDxvpCaQUHQZsc3p6l4kQNImWDa3C9U&dib_tag=se&qid=1746427935&s=computers&sr=1-2999,"Lenovo IdeaPad 5 14"" Laptop - 11th Gen Intel Core i5-1135G7 -16GB DDR4 3200MHz RAM 512GB NVMe M.2 Solid State Drive 4"" LED-Backlit Anti-Glare IPS FHD (1920 x 1080) Display"
B09BMHSMBF,51,£917.73,126,3.7,https://www.amazon.co.uk/Lenovo-IdeaPad-Laptop-LED-Backlit-Anti-Glare/dp/B09BMHSMBF/ref=sr_1_3002?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3002,"Lenovo IdeaPad 5 14"" Laptop - 11th Gen Intel Core i5-1135G7 -16GB DDR4 3200MHz RAM 512GB NVMe M.2 Solid State Drive 4"" LED-Backlit Anti-Glare IPS FHD (1920 x 1080) Display"
B09BMGCVZH,168,£519.85,126,4.4,https://www.amazon.co.uk/HP-5-5500-Silver-Windows-15-ef2127wm/dp/B09BMGCVZH/ref=sr_1_3004?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3004,"HP 15.6"" FHD, Ryzen 5-5500, 8GB RAM, 256GB SSD, Silver, Windows 10 Home, 15-ef2127wm"
B09BGB358R,3 capacities,£984.66,126,4.6,https://www.amazon.co.uk/Lenovo-Ideapad-Display-Graphics-82KV006RUS/dp/B09BGB358R/ref=sr_1_3005?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3005,"Lenovo Ideapad 3 17 17.3"" Laptop, 15.6"" HD+ (1600 x 900) Display, AMD Ryzen 5 5500U, 8GB DDR4 RAM, 512 SSD Storage, AMD Radeon 7 Graphics, Windows 11 Home, 82KV006RUS, Abyss Blue"
B09BG7QFRG,182,£380.19,126,4.1,https://www.amazon.co.uk/Lenovo-i3-1005G1-Processor-Integrated-81WD010UUS/dp/B09BG7QFRG/ref=sr_1_3006?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3006,"Lenovo IdeaPad 3 Laptop, 14.0"" FHD Display, Intel Core i3-1005G1, 4GB RAM, 128GB Storage, Windows 11 S"
B09BDFTX65,962,"£1,048.59",126,4.5,https://www.amazon.co.uk/Lenovo-Ideapad-Display-Storage-82K200UTUS/dp/B09BDFTX65/ref=sr_1_3007?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3007,"Lenovo - 2021 - IdeaPad Gaming 3 - Laptop Computer - 15.6"" FHD Display -120Hz - AMD Ryzen 5 5600H - 8GB RAM - 256GB Storage - NVIDIA GeForce GTX 1650 - Windows 11 Home"
B09B6KRBBJ,8,£531.31,126,3.7,https://www.amazon.co.uk/Lenovo-Ideapad-Laptop-Memory-Platinum/dp/B09B6KRBBJ/ref=sr_1_3008?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3008,"Lenovo - Ideapad 3 15 15.6"" Laptop - AMD Ryzen 3-8GB Memory - 128GB SSD - Platinum Grey"
B09B2VF1BZ,1,"£2,021.81",126,1.0,https://www.amazon.co.uk/Lenovo-ThinkPad-Anti-Glare-i7-1165G7-Fingerprint/dp/B09B2VF1BZ/ref=sr_1_3011?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3011,"Lenovo ThinkPad T15 2th Gen 2 15.6"" FHD(1920 x 1080) 300 Nits IPS Anti-Glare, i7-1165G7, 32GB RAM, 1TB NVMe SSD, Backlit KYB, Fingerprint Reader, Win10Pro"
B09B26K8JK,39,£465.84,126,4.4,https://www.amazon.co.uk/ASUS-Vivobook-I3-1005G1-14-inch-Laptop/dp/B09B26K8JK/ref=sr_1_3012?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3012,ASUS Vivobook Intel 10th Gen I3-1005G1 4GB 128GB SSD 14-inch Full HD LED Win 10S Laptop
B09B179GXC,14,"£1,453.86",126,3.7,https://www.amazon.co.uk/Lenovo-Graphitgrau-Octa-Core-1920x1080-integrierte/dp/B09B179GXC/ref=sr_1_3013?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3013,"Lenovo IdeaPad 5 39.6 cm (15.6 Zoll) Laptop AMD Ryzen 7-5700U 16GB RAM 512GB SSD Graphitgrau,AMD Ryzen 7-5700U Octa-Core,1920x1080 Full HD Auflösung,integrierte AMD Radeon Grafik,In-Plane Switchi"
B099XDZLM9,3,"£1,233.97",126,1.9,https://www.amazon.co.uk/2021-Dell-Inspiron-7610-Laptop/dp/B099XDZLM9/ref=sr_1_3016?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3016,"2021 Dell Inspiron 16 Plus 7610 Laptop, 16"" QHD+ 3K IPS 16:10 Display, Intel Core i5-11400H, 32GB RAM, 2TB SSD, Webcam, Backlit Keyboard, Fingerprint Reader, WiFi 6, Thunderbolt 4, Win 10 Home"
B099X96NBZ,33,£343.81,126,4.1,https://www.amazon.co.uk/ASUS-Chromebook-Zero-Touch-Enrollment-C423NA-DB42F/dp/B099X96NBZ/ref=sr_1_3017?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3017,"ASUS Chromebook C423, 14.0"" FHD NanoEdge Display with 180 Degree Hinge, Intel Celeron N3350 Processor, 4GB RAM, 32GB eMMC Storage, Zero-Touch Enrollment, Chrome OS, Silver, C423NA-DB42F"
B099X83LHB,102,£334.73,126,3.9,https://www.amazon.co.uk/ASUS-Chromebook-Spill-Resistant-Transparent-CX1400CNA-AS44F/dp/B099X83LHB/ref=sr_1_3018?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3018,"ASUS Chromebook CX1, 14"" Full HD NanoEdge Display, Intel Celeron N3350 Processor, 64GB eMMC Storage, 4GB RAM, Chrome OS, Transparent Silver, CX1400CNA-AS44F"
B099SVRLKG,10,£669.43,126,3.8,https://www.amazon.co.uk/Lenovo-IdeaPad-Touchscreen-i3-10110U-Windows/dp/B099SVRLKG/ref=sr_1_3020?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3020,"2021 Lenovo IdeaPad 315.6"" Touchscreen Laptop Intel Core i3-10110U 8GB RAM 256GB SSD Windows 10 in S Mode Blue"
B099M5J8MP,"1,000",£180.87,126,4.4,https://www.amazon.co.uk/HP-Chromebook-Micro-Edge-Portable-14a-na0023nr/dp/B099M5J8MP/ref=sr_1_3021?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3021,"HP Chromebook 14 Laptop, Intel Celeron N4020, 4 GB RAM, 32 GB eMMC, 14” HD Micro-Edge Display, Chrome OS, Thin & Portable, 4K Graphics, Snow White Keyboard (14a-na0023nr, 2021, Ceramic White)"
B099KM79W9,1,£347.35,126,4.0,https://www.amazon.co.uk/14W-3015E-1-2-64GB-W10P/dp/B099KM79W9/ref=sr_1_3022?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3022,Lenovo 14W G2 3015E/1.2 2C 14 4GB 64GB W10P 64
B099BN7ZHW,132,"£1,033.61",126,4.4,https://www.amazon.co.uk/ASUS-Vivobook-Intel-i7-1065G7-Laptop/dp/B099BN7ZHW/ref=sr_1_3024?dib=eyJ2IjoiMSJ9.PBlgkCDky_aP_UYfUEjMlTfDkV5k1oVjOJ-v1AuF1LN17PFc2Nb1xk7_f50yQ6vbxjUjSwmIKobxj2iPI7cJohdy5rhjFe2JkVNW5kwTRhd6I5GKGlBYFpo4tSD0FUzKZpvmFZMzoT98UsfviefUGVPf6i90ZAmQu1_ECP_dK7Z7lx30Zgj0_o4QMr-keNrNutIbie3w8G-4V8yjXPz45quesob1_3uq1sIyhzbhx-M8gzSpi5fYxwz1sKiZwrsDjDz6dJdaK8oSiZM9FxYAETjsX6PD1chagSR4KkosKNE.t0clGrBrzBA9W5FQ8PC5Cj2lMNvqz5YY9oPSO0X1jJw&dib_tag=se&qid=1746427941&s=computers&sr=1-3024,ASUS Vivobook 15.6 Full HD Intel Gen 10 Core i7-1065G7 8GB RAM 1TB HDD + 256GB SSD Win 10 Laptop
B0992VS1BY,45,"£2,287.84",127,3.9,https://www.amazon.co.uk/ASUS-Zephyrus-Laptop-GeForce-Eclipse/dp/B0992VS1BY/ref=sr_1_3026?dib=eyJ2IjoiMSJ9.F_8EU0jsdlaj2ZzFUa-y7OdVPuS41M2h0oyVxiisYUIBDPYrdhL7eXOqEQ_guD71PtBul6uOVsGI69F9wMLXwTzayh7w5mIZ4kZqPD-XJFSp8JkCtN5mCx4HXTuPZDg_KltVmMOx-Jvk8k6-eyZ1ZqcUCRxCHm2ckwuW8wr4DbPIiqBeogY6ZMotlLp9jJV636SYqGWdWzTMR_zNpH4rSlUeJ1u_zJQhV8C13CQNlgJe4URoE-5BM9EOwbADbiloMKf-MVV7P1D3vDlfnxwAyFCohp9a2ur2prGNWu45Z6U.7z1YTebBICpHP2cLN3ni0N46WR9Bgv1VaJT1aJm2CkM&dib_tag=se&qid=1746427946&s=computers&sr=1-3026,"ROG Zephyrus G15 Ultra Slim Gaming Laptop, 15.6” 165Hz QHD Display, GeForce RTX 3080, AMD Ryzen 9 5900HS, 16GB DDR4, 1TB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Gray, GA503QS"
B0992L6LFB,9,"£1,931.61",127,4.2,https://www.amazon.co.uk/Lenovo-ThinkPad-Anti-Glare-i7-1165G7-Fingerprint/dp/B0992L6LFB/ref=sr_1_3027?dib=eyJ2IjoiMSJ9.F_8EU0jsdlaj2ZzFUa-y7OdVPuS41M2h0oyVxiisYUIBDPYrdhL7eXOqEQ_guD71PtBul6uOVsGI69F9wMLXwTzayh7w5mIZ4kZqPD-XJFSp8JkCtN5mCx4HXTuPZDg_KltVmMOx-Jvk8k6-eyZ1ZqcUCRxCHm2ckwuW8wr4DbPIiqBeogY6ZMotlLp9jJV636SYqGWdWzTMR_zNpH4rSlUeJ1u_zJQhV8C13CQNlgJe4URoE-5BM9EOwbADbiloMKf-MVV7P1D3vDlfnxwAyFCohp9a2ur2prGNWu45Z6U.7z1YTebBICpHP2cLN3ni0N46WR9Bgv1VaJT1aJm2CkM&dib_tag=se&qid=1746427946&s=computers&sr=1-3027,"Lenovo ThinkPad T15 2th Gen 2 15.6"" FHD(1920 x 1080) 300 Nits IPS Anti-Glare, i7-1165G7,16GB RAM, 512GB NVMe SSD, Backlit KYB, Fingerprint Reader, Win10Pro"
